AGE,SCHOOL,GAIN,HOURS,RICH
23,9,0,40,0
20,5,0,40,0
31,10,0,55,0
46,2,0,40,0
42,9,0,40,0
60,4,0,40,0
30,13,0,50,0
27,10,0,48,0
20,5,0,32,0
56,13,7688,40,1
41,10,0,60,1
61,9,0,40,0
47,9,0,40,1
60,5,2228,37,0
33,5,0,50,0
40,10,0,25,0
48,13,0,45,1
56,9,0,40,1
50,11,3103,55,1
57,14,0,40,1
20,10,0,40,0
46,11,0,36,0
21,10,0,40,0
37,9,0,40,0
42,10,0,40,0
20,9,0,30,0
54,16,0,50,1
32,9,4064,22,0
62,10,0,1,0
50,10,0,40,1
49,10,0,40,0
48,12,0,50,0
24,10,0,40,0
46,14,0,40,1
42,9,0,40,0
52,10,0,40,0
58,12,0,40,0
37,10,0,40,0
34,9,0,40,0
26,10,0,40,0
18,10,0,20,0
33,10,0,40,0
41,10,0,15,0
21,12,0,20,0
23,11,0,40,0
26,10,0,40,0
33,13,0,40,0
24,10,0,45,0
43,6,0,42,0
52,9,0,40,0
27,10,0,40,0
61,4,0,40,0
35,9,0,40,0
35,9,0,40,1
45,9,15024,55,1
43,9,0,40,1
51,9,0,40,1
35,13,0,40,0
47,13,0,45,1
22,10,0,40,0
49,11,0,60,1
20,9,0,20,0
19,6,0,40,0
27,9,0,40,0
42,12,0,45,0
27,10,0,40,0
23,10,0,35,0
20,10,0,10,0
47,9,0,50,0
17,8,0,18,0
76,6,0,1,0
39,10,0,40,0
25,5,0,40,0
31,11,0,43,0
44,9,0,20,0
53,11,0,40,1
34,10,0,45,0
45,10,0,60,0
34,9,0,45,0
35,14,0,40,1
36,10,0,48,0
45,10,0,45,0
37,10,0,60,0
53,12,0,40,1
35,14,15024,50,1
38,9,0,70,0
65,10,0,40,0
49,6,0,70,0
24,9,0,40,0
54,10,0,40,0
17,6,0,12,0
19,8,0,16,0
60,9,0,40,0
46,13,0,35,1
78,14,0,15,0
26,10,0,40,0
58,2,0,38,0
37,9,0,55,0
41,14,0,38,1
30,13,0,40,0
19,10,0,30,0
48,13,0,60,1
22,10,0,24,0
50,14,0,60,0
25,2,0,40,0
18,6,0,6,0
21,9,0,40,0
47,10,0,50,0
33,9,0,36,0
39,9,2174,40,0
67,13,0,8,1
19,10,0,24,0
18,6,0,11,0
36,9,0,40,0
23,10,0,25,0
25,10,0,20,0
40,10,0,40,0
73,9,0,40,0
35,10,5013,40,0
31,12,0,40,1
20,6,0,40,0
20,9,0,40,0
27,9,0,40,0
66,6,0,30,0
66,14,0,50,0
64,14,0,35,0
48,10,3325,53,0
24,13,0,40,0
51,9,0,60,0
25,13,0,60,1
33,7,0,20,0
50,9,0,50,0
51,4,0,50,0
34,13,0,38,1
41,4,0,40,0
30,10,0,40,0
59,10,2907,40,0
41,10,3103,40,1
36,14,10520,45,1
37,2,0,85,0
28,9,0,30,0
19,9,0,40,0
28,10,0,45,0
62,6,0,40,0
36,14,15024,45,1
58,6,0,40,0
42,9,1151,50,0
43,9,0,40,0
29,9,0,40,0
32,9,0,50,0
64,5,0,40,0
39,13,0,20,1
26,13,0,20,0
19,9,0,30,0
21,9,0,45,0
32,10,0,40,0
30,12,5013,45,0
26,13,0,50,0
20,10,0,15,0
19,10,0,30,0
33,13,0,42,1
23,10,0,40,0
29,9,0,45,0
42,9,0,40,0
30,9,0,50,0
63,9,0,20,0
34,9,0,40,0
60,10,0,24,0
48,9,0,50,0
25,13,0,50,0
27,11,0,40,0
55,9,27828,55,1
32,10,0,40,0
22,10,0,25,0
25,9,0,50,0
18,7,0,16,0
24,10,0,44,0
29,13,0,40,0
73,7,0,3,0
39,9,0,40,1
33,14,0,40,0
57,9,0,40,1
22,6,0,40,0
33,9,0,20,0
33,9,0,60,0
42,9,0,40,0
43,13,0,45,0
57,10,0,38,1
42,14,4650,40,0
22,10,0,30,0
21,10,0,35,0
42,13,0,50,1
39,10,0,55,0
41,10,0,32,1
20,9,0,40,0
47,10,0,40,0
44,10,0,40,0
29,13,0,40,0
52,10,14084,16,1
71,10,0,35,1
52,9,0,55,0
36,9,0,40,0
53,10,0,48,1
37,9,0,30,1
26,6,0,40,0
34,13,0,55,1
35,13,0,50,1
20,5,0,40,0
34,10,0,40,0
56,13,0,60,0
39,13,0,36,1
24,10,0,20,0
24,7,0,35,0
23,13,0,50,0
27,13,0,45,0
25,9,0,40,0
29,10,0,40,0
42,10,0,37,1
51,9,0,40,0
31,11,0,40,0
59,2,0,40,0
29,9,0,40,0
18,9,0,20,0
24,9,0,36,0
38,10,0,40,0
36,9,0,28,0
34,9,0,50,0
42,13,0,70,1
45,8,0,35,0
21,11,0,40,0
64,16,7688,60,1
32,9,0,40,0
45,13,0,40,1
53,3,0,40,0
42,9,0,16,0
32,9,0,40,0
49,9,0,40,0
62,3,0,24,0
28,13,0,45,0
29,16,0,50,1
32,9,0,35,0
37,6,0,50,1
38,13,0,50,1
44,9,0,25,0
19,9,0,40,0
22,10,0,40,0
24,13,0,40,0
58,9,0,50,1
56,13,0,40,0
37,6,0,40,0
43,10,0,40,0
32,9,0,40,0
34,13,0,40,0
44,5,0,50,0
28,9,0,40,0
35,9,0,35,0
38,9,0,40,0
26,10,0,40,0
20,7,0,60,0
24,9,0,60,1
40,9,0,45,0
23,9,0,40,0
79,7,0,7,0
44,6,0,42,0
51,14,99999,50,1
30,9,0,40,0
52,12,3103,48,1
41,13,0,40,1
33,3,0,40,0
50,13,0,45,1
51,11,7298,40,1
41,9,0,40,0
35,13,0,30,1
34,10,7298,40,1
28,13,0,45,0
31,11,0,40,0
22,9,0,40,0
67,9,2329,15,0
65,9,9386,40,1
39,9,0,50,1
23,10,0,40,0
29,12,0,50,0
57,6,0,60,1
47,10,0,35,0
51,9,0,60,0
34,9,0,40,0
52,9,0,60,1
29,9,0,40,1
29,9,0,40,0
25,10,0,40,0
21,10,0,40,0
38,13,0,40,0
55,9,0,50,1
61,13,0,30,0
34,12,8614,60,1
41,13,0,40,0
27,11,0,43,0
78,13,99999,20,1
40,9,0,40,1
26,4,0,75,0
43,9,0,60,0
55,9,0,20,0
25,11,0,40,0
26,10,0,48,0
43,9,0,68,1
25,10,0,40,0
22,10,0,30,0
52,9,0,55,1
61,9,2414,5,0
42,13,0,40,0
21,11,0,40,0
44,9,0,40,0
65,9,2290,40,0
56,9,0,10,0
33,12,0,40,0
22,6,0,40,0
43,9,0,24,0
45,9,0,42,0
42,9,0,42,0
37,9,0,40,0
56,5,0,40,0
35,6,0,16,0
40,12,0,32,0
31,13,0,55,0
26,13,0,40,0
26,13,0,40,0
42,13,0,70,0
45,9,0,40,0
47,10,7688,50,1
22,10,0,40,0
33,13,0,40,0
37,9,0,50,0
48,9,0,98,0
57,6,0,8,0
47,10,0,60,0
58,5,0,40,0
55,7,0,40,0
52,10,0,55,0
29,13,0,40,0
42,14,0,40,0
23,9,0,60,0
23,8,0,30,0
46,11,0,60,0
30,10,0,40,0
43,13,0,70,1
25,10,0,30,0
32,9,0,80,1
56,5,0,40,0
33,9,0,43,0
19,10,0,10,0
20,10,0,18,0
34,10,0,40,0
34,5,0,40,0
55,9,0,40,0
55,5,0,23,0
31,10,0,45,0
30,9,0,40,0
31,9,0,40,0
51,9,0,40,0
59,9,0,40,0
58,9,0,36,0
40,5,0,40,0
54,9,0,40,0
25,13,0,40,1
18,7,0,30,0
41,10,0,40,0
57,6,0,40,0
37,9,0,40,1
46,9,0,24,0
39,9,0,38,0
19,9,0,40,0
41,12,0,40,0
54,9,0,41,0
39,14,0,40,1
41,9,0,40,1
26,15,0,30,0
57,9,0,50,0
33,10,0,40,1
56,10,0,40,1
60,9,0,40,0
22,9,0,70,0
58,8,0,40,0
48,14,10520,50,1
45,14,7688,55,1
18,9,0,40,0
56,9,0,40,0
48,9,0,60,1
40,13,0,48,0
38,9,0,32,0
58,10,0,40,0
23,10,0,50,0
63,10,0,40,0
51,13,0,45,0
22,3,0,40,0
44,9,0,70,0
46,10,0,40,0
64,13,0,40,0
32,13,0,40,1
31,10,0,40,0
36,11,0,50,1
21,9,0,50,0
30,10,0,40,0
31,11,0,40,0
54,9,0,50,0
59,5,0,40,0
28,14,0,20,1
57,9,0,40,0
44,9,0,45,0
53,10,0,60,0
58,10,0,60,1
19,10,0,20,0
39,12,0,50,1
31,10,0,70,0
27,9,0,40,0
46,5,0,40,0
37,14,0,40,0
27,13,0,40,0
33,10,0,55,0
20,10,0,16,0
55,9,0,45,0
39,12,0,40,0
41,9,0,40,0
30,13,0,40,0
39,13,0,40,0
28,9,0,50,0
25,10,0,24,0
31,9,0,50,0
51,9,0,60,0
24,13,0,40,0
70,9,0,32,0
23,10,0,40,0
61,9,0,40,0
45,4,0,55,1
47,9,4064,60,0
56,10,0,50,0
79,16,20051,35,1
20,10,0,15,0
30,9,0,40,0
27,13,0,25,0
40,13,0,40,1
60,9,0,5,0
58,9,0,40,1
71,15,0,2,0
50,15,0,60,1
29,10,0,40,0
33,6,3418,35,0
60,9,0,40,1
33,12,0,50,0
43,13,0,35,1
33,6,0,40,0
33,9,0,52,0
32,9,0,45,0
21,10,0,9,0
38,9,0,40,0
38,10,0,35,1
39,10,0,30,0
17,7,0,15,0
21,10,0,40,0
42,10,0,20,1
42,9,0,40,1
36,7,0,40,0
32,10,0,50,1
37,13,0,40,1
28,13,0,40,0
37,11,0,40,0
50,9,0,60,0
49,7,0,40,0
40,14,0,40,1
40,10,0,40,0
49,10,0,40,0
35,14,8614,40,1
33,9,0,40,0
24,9,0,40,0
41,14,0,40,0
43,10,0,40,1
36,9,0,60,1
84,13,0,20,0
23,9,0,40,0
41,13,0,50,1
55,9,0,45,1
30,10,0,45,0
46,12,0,40,0
55,10,0,40,1
34,10,0,40,0
54,14,0,60,0
27,10,0,40,0
52,14,0,40,1
36,10,99999,40,1
25,9,0,40,0
52,13,0,55,1
24,9,0,50,0
36,9,0,40,0
31,9,0,40,0
66,10,0,20,0
90,13,10566,50,0
67,14,20051,60,1
22,4,2580,40,0
47,10,0,35,0
32,13,0,55,1
55,4,0,50,0
32,9,0,35,0
48,10,0,40,0
21,9,0,35,0
33,12,0,40,0
27,10,0,48,0
47,11,0,40,0
18,7,0,24,0
44,9,0,60,1
23,10,0,37,0
18,6,0,35,0
56,9,0,50,0
24,13,0,35,0
43,13,0,40,1
23,13,0,60,0
26,10,0,42,0
42,9,0,40,0
23,9,0,40,0
53,6,0,40,0
51,9,4386,55,1
40,9,0,25,0
27,13,0,50,0
24,10,0,60,0
42,9,0,40,0
41,9,0,40,0
23,10,0,10,0
42,14,0,65,0
38,9,0,40,1
63,4,0,30,0
31,9,0,40,0
18,7,0,4,0
21,10,0,30,0
24,13,0,40,0
55,10,0,40,0
20,5,114,20,0
31,10,0,30,0
23,10,0,20,0
35,9,0,40,0
51,10,0,60,0
19,10,0,30,0
38,9,0,56,0
52,9,0,40,0
70,15,0,25,0
53,6,0,40,0
59,16,0,40,1
39,10,0,43,0
18,8,0,20,0
41,9,0,30,0
19,10,0,10,0
24,10,0,40,0
25,9,0,38,0
32,10,0,40,0
34,9,0,60,1
35,9,0,40,0
50,9,7298,45,1
18,9,0,20,0
37,9,0,42,0
30,10,0,36,0
40,14,15024,30,1
22,9,0,40,0
50,10,0,28,0
70,9,0,23,0
43,14,0,40,1
77,10,0,40,0
30,9,0,40,0
33,10,0,39,0
51,10,0,50,1
58,14,0,50,1
22,10,0,12,0
33,9,0,40,0
27,7,0,40,0
35,10,0,60,0
32,10,0,55,0
41,13,0,25,1
37,10,0,40,0
17,7,0,15,0
50,13,0,55,1
31,9,0,40,0
54,9,0,38,0
23,9,0,40,0
40,13,0,20,0
29,13,5013,40,0
38,9,0,35,0
30,11,0,55,0
20,10,0,8,0
43,10,0,50,0
25,10,0,25,0
39,14,0,50,1
48,12,0,50,1
41,9,0,40,0
24,13,0,30,0
20,10,0,40,0
25,10,0,40,0
57,10,0,40,1
39,10,0,35,1
66,13,0,40,1
34,10,0,40,0
36,13,14084,40,1
46,9,0,40,0
42,14,0,45,0
46,9,0,70,1
34,9,0,40,0
43,10,0,40,0
42,10,0,40,0
31,13,0,48,0
70,10,0,30,0
32,10,0,40,0
46,9,0,40,1
42,4,0,25,0
21,11,0,40,0
24,13,0,40,0
23,9,0,55,0
50,14,7298,40,1
37,10,0,45,0
19,7,0,30,0
44,12,0,40,1
29,9,0,40,0
30,11,0,24,0
36,10,0,44,0
49,13,0,45,0
29,9,0,40,0
45,9,0,40,0
75,16,0,20,1
42,9,0,40,0
37,12,0,40,0
51,13,0,25,0
61,9,0,48,0
33,12,2174,55,0
50,9,0,40,0
59,9,0,40,0
25,9,0,30,0
22,9,0,16,0
56,10,0,40,1
44,13,0,40,0
35,11,0,50,0
57,9,0,40,0
47,9,15024,50,1
27,13,0,40,0
50,9,0,20,0
30,13,0,40,0
46,7,0,40,0
48,15,0,60,1
61,13,0,40,1
33,9,0,87,0
40,9,0,40,0
58,10,0,65,1
46,14,0,50,1
35,10,0,40,1
51,10,0,50,0
37,8,0,40,0
64,14,0,60,0
41,9,0,54,0
18,7,594,30,0
44,7,0,88,0
41,13,0,48,1
33,10,10520,40,1
37,5,0,16,0
34,10,0,40,0
24,13,0,40,0
20,10,0,40,0
38,13,0,40,0
28,11,0,40,0
20,9,0,45,0
22,13,0,8,0
55,13,0,73,0
20,10,0,35,0
26,13,0,40,0
20,9,0,70,0
40,5,0,40,0
33,9,0,50,1
54,10,0,50,0
24,9,0,40,0
25,10,0,46,0
18,7,0,8,0
49,9,0,60,0
17,8,0,17,0
34,11,0,45,0
37,13,0,45,1
49,10,0,40,1
74,9,15831,40,1
37,9,0,40,0
20,7,0,40,0
40,9,0,35,1
34,13,27828,40,1
30,15,0,40,0
44,9,0,40,0
40,6,0,32,0
58,9,0,40,0
44,9,0,40,0
42,10,0,25,1
39,9,0,18,0
19,9,0,40,0
41,14,15024,70,1
29,14,0,40,0
34,10,0,40,0
38,10,0,15,0
27,1,41310,24,0
54,10,0,48,0
40,9,0,37,0
19,10,0,25,0
17,7,594,10,0
33,10,0,52,0
80,4,0,24,0
24,9,0,50,0
28,13,0,40,0
55,9,0,30,1
21,10,0,40,0
51,9,0,38,0
19,9,0,40,0
42,9,0,24,0
60,9,0,48,0
20,10,0,40,0
51,9,0,40,0
21,10,0,40,0
37,10,0,40,0
26,9,0,52,0
42,14,14084,60,1
40,10,0,40,0
55,14,0,40,1
33,9,0,32,0
62,9,0,60,1
47,6,0,30,0
26,8,0,51,0
59,9,0,20,0
70,10,0,17,0
26,10,0,20,0
47,6,0,65,0
25,14,0,43,0
52,15,15024,60,1
46,9,0,40,0
67,6,0,20,0
34,14,0,50,1
53,10,4650,40,0
22,13,0,35,0
39,9,0,42,0
54,9,0,35,0
24,13,0,40,0
37,9,0,38,0
38,6,0,90,1
41,14,0,40,0
36,9,0,33,0
43,11,15024,40,1
39,13,0,40,0
26,13,0,45,0
49,14,4650,40,0
37,13,0,55,1
43,10,0,50,1
54,9,0,40,1
53,3,0,40,1
57,14,0,60,0
28,13,0,40,1
29,13,0,40,0
21,9,0,40,0
51,9,0,40,0
46,9,0,40,0
50,15,0,75,1
50,9,0,48,0
36,9,0,40,0
31,13,0,40,0
20,9,0,10,0
36,9,0,40,0
38,9,0,40,0
37,13,0,45,1
39,14,7688,40,1
18,6,0,36,0
33,9,0,50,0
35,9,1151,40,0
23,10,0,40,0
37,13,0,36,0
25,9,0,30,0
51,12,0,40,0
35,9,0,40,0
54,7,0,40,0
66,9,0,30,0
32,9,0,13,0
37,13,0,55,1
29,13,0,40,1
45,13,0,37,0
61,10,0,40,0
40,10,0,40,0
24,9,0,49,0
49,4,0,38,0
51,14,25236,50,1
34,9,0,40,0
28,9,0,40,0
20,10,0,40,0
30,10,0,37,0
49,14,99999,80,1
26,10,0,40,0
63,6,0,45,0
36,12,0,55,0
63,13,0,40,1
22,9,0,10,0
40,9,0,40,1
31,4,0,35,0
49,10,0,50,0
35,14,13550,55,1
23,13,0,20,0
25,11,27828,40,1
34,9,0,40,0
28,13,0,45,1
44,10,0,35,0
33,9,0,40,0
21,10,2597,45,0
55,7,0,40,0
17,7,0,8,0
75,9,2346,15,0
61,5,0,40,0
53,9,0,40,0
26,12,0,45,1
48,10,0,50,1
28,14,0,50,1
30,13,0,50,0
29,9,0,45,0
25,10,0,40,0
37,9,0,40,0
43,13,0,55,0
40,9,0,40,0
34,6,0,45,1
55,16,15024,30,1
31,12,0,20,0
21,10,0,40,0
32,9,0,40,0
26,15,2463,50,0
26,13,0,50,1
44,10,0,40,0
49,9,0,52,1
21,9,0,30,0
26,9,0,30,0
40,9,0,60,0
19,7,0,40,0
58,9,0,40,0
61,11,0,40,1
28,10,0,63,0
26,13,0,40,0
64,9,0,25,0
42,13,0,60,1
41,10,0,40,1
45,9,0,40,0
39,13,0,50,1
41,9,0,40,0
51,7,0,40,0
34,11,0,40,0
33,14,0,45,1
23,10,0,40,1
35,10,0,60,0
41,7,0,25,0
39,14,0,50,0
41,10,0,55,0
33,10,0,40,0
22,9,0,40,0
25,10,0,45,0
25,10,0,40,0
77,4,0,20,1
33,11,0,40,0
66,9,0,40,0
19,10,0,35,0
44,9,0,38,0
45,14,25236,42,1
28,10,0,50,0
19,9,2597,40,0
43,9,4386,40,1
39,13,15024,40,1
33,13,0,50,0
44,9,0,40,0
62,4,0,40,0
40,10,0,50,1
41,9,0,6,0
23,10,0,30,0
48,9,0,40,1
38,14,0,45,0
37,14,0,50,1
45,14,0,55,1
29,9,0,40,0
66,9,0,25,0
19,9,0,50,0
23,5,0,39,0
34,13,0,40,1
39,14,0,45,0
33,9,0,60,0
43,10,0,10,0
27,9,0,99,0
33,10,0,35,0
26,3,0,30,0
56,14,27828,60,1
46,9,0,36,0
38,12,0,40,0
90,7,0,40,0
72,10,0,25,1
20,9,0,15,0
29,9,0,48,0
49,7,0,75,0
23,9,0,35,0
20,10,0,18,0
57,13,4508,40,0
46,12,0,40,0
33,13,0,40,1
24,13,0,55,0
49,11,0,45,0
54,9,0,65,0
46,16,0,50,1
31,11,0,50,0
43,15,0,40,1
18,10,0,6,0
19,9,0,40,0
46,12,0,40,0
43,13,0,40,0
58,9,0,40,0
43,9,0,45,0
37,10,0,40,0
21,8,0,25,0
52,14,0,70,1
34,11,0,32,1
28,11,0,40,0
34,9,0,40,0
29,9,0,40,1
39,9,0,65,0
49,7,0,35,0
35,10,0,50,1
31,10,0,20,0
18,10,0,30,0
47,9,4386,40,1
46,9,5013,50,0
43,13,0,40,1
51,9,4386,40,1
21,10,0,40,0
18,10,0,40,0
31,13,0,35,1
39,9,0,40,1
58,7,0,48,0
36,14,0,40,0
38,9,0,40,0
31,13,0,35,1
19,7,0,40,0
38,11,0,36,0
26,11,0,60,0
38,12,0,16,0
36,10,0,45,0
40,9,0,45,1
25,13,0,40,0
41,13,0,25,1
33,9,0,45,0
63,9,0,16,0
51,9,0,40,0
34,9,0,40,0
33,11,0,40,0
25,6,0,45,0
30,9,0,66,0
19,10,0,25,0
47,9,0,40,1
26,13,0,40,0
21,10,0,14,0
36,9,0,60,1
60,6,0,40,0
28,9,0,40,0
19,9,0,14,0
42,13,0,90,0
36,9,0,36,0
35,9,0,38,0
22,10,0,25,0
54,9,0,40,1
36,13,0,45,0
55,9,0,65,0
57,14,0,40,0
56,4,0,36,0
24,9,0,50,0
35,13,0,40,1
51,7,0,40,0
34,9,0,44,0
36,12,0,42,0
51,5,0,40,0
46,16,0,60,1
42,9,5455,50,0
25,13,0,40,0
22,9,0,50,0
37,9,0,40,0
48,13,0,40,1
61,13,15024,50,1
40,8,0,40,0
58,9,0,20,1
52,9,0,20,0
18,7,0,20,0
27,6,0,40,0
48,10,5013,45,0
63,5,0,16,0
38,9,0,60,0
31,10,0,40,0
40,10,0,60,0
41,9,0,40,0
28,13,2174,40,0
31,15,14084,50,1
32,11,0,55,1
30,9,0,72,0
39,9,0,40,0
28,13,0,50,0
31,9,0,35,0
21,10,0,20,0
33,9,0,40,0
44,14,0,40,1
22,10,0,25,0
42,9,0,40,0
36,12,0,35,0
39,14,0,40,0
61,10,0,40,0
31,9,0,40,0
21,10,0,25,0
39,10,2829,90,0
34,9,0,80,0
21,10,0,15,0
75,13,0,48,1
21,10,0,24,0
81,10,0,15,0
54,9,0,40,0
34,13,0,65,0
54,15,99999,50,1
41,9,0,45,0
61,13,0,40,0
63,9,2580,20,0
24,10,0,40,0
20,9,0,40,0
44,13,0,60,0
47,13,0,40,1
31,10,0,40,0
41,4,0,40,0
53,9,0,60,0
63,9,3471,40,0
44,14,0,45,1
37,9,0,46,1
28,10,0,50,1
71,10,0,10,0
57,9,0,40,0
22,10,0,10,0
33,13,0,45,1
30,10,0,55,0
20,9,0,40,0
28,13,0,45,0
54,7,0,10,0
20,9,0,35,0
34,9,0,40,0
21,10,0,40,0
29,10,0,40,0
51,10,0,40,0
39,9,0,70,0
19,10,0,38,0
22,9,0,40,0
59,10,0,38,0
18,7,0,13,0
22,9,0,20,0
42,10,0,40,1
39,12,0,40,0
31,13,0,40,1
28,7,0,40,0
22,13,0,7,0
67,14,0,40,0
17,7,0,25,0
47,12,0,40,1
23,13,0,5,0
20,9,0,40,0
22,9,0,40,0
47,4,0,40,0
49,10,0,40,1
64,10,0,20,0
35,10,0,40,0
52,10,0,40,0
29,9,0,40,0
73,6,0,40,0
38,9,0,50,1
59,9,0,52,1
35,10,4064,35,0
18,10,0,15,0
24,9,0,40,0
33,13,0,50,0
40,10,0,55,0
55,9,0,40,0
44,9,0,40,0
40,13,0,60,0
22,9,0,40,0
55,10,0,40,1
45,9,0,26,0
47,13,0,50,1
56,9,0,40,0
44,9,0,40,0
32,10,0,38,0
17,6,0,20,0
44,10,0,50,0
32,12,0,80,0
35,13,0,60,1
27,9,0,40,0
32,9,0,50,0
68,7,0,70,0
20,10,0,20,0
33,10,0,40,0
24,5,0,12,0
48,9,0,45,0
45,14,0,50,0
48,10,0,40,0
28,14,0,45,1
60,10,0,35,1
39,14,0,40,0
23,10,0,30,0
23,8,0,40,0
36,10,0,40,0
25,13,0,40,0
52,9,0,40,0
35,9,0,40,0
41,9,0,40,0
45,13,0,42,1
37,14,0,40,1
58,11,0,40,0
67,9,0,2,0
48,9,0,8,0
63,9,0,48,0
24,10,0,72,1
43,10,0,40,1
36,9,0,60,0
32,9,0,72,0
36,10,0,40,0
43,10,0,50,0
27,9,0,40,0
17,7,0,12,0
45,13,0,46,0
41,9,0,40,0
41,9,0,38,0
18,9,0,35,0
48,12,0,40,0
51,11,0,50,1
26,10,0,24,0
54,1,0,60,0
22,10,0,48,0
19,9,0,35,0
47,4,0,40,0
32,9,0,20,0
46,13,15024,60,1
30,13,0,40,1
35,14,0,40,0
52,11,5013,40,0
73,8,0,18,0
17,6,0,10,0
32,13,0,32,0
43,14,0,40,1
19,9,0,40,0
26,9,0,40,0
41,14,0,40,1
49,12,15024,60,1
52,10,0,40,0
35,9,0,32,0
57,7,0,52,0
35,11,0,44,0
33,13,0,40,0
56,4,0,40,0
42,13,0,60,0
17,10,0,20,0
49,9,0,35,0
39,15,0,45,1
34,10,0,50,0
37,10,0,40,0
22,8,0,35,0
27,11,0,40,0
21,10,0,25,0
59,10,0,40,0
44,13,3103,40,1
53,6,0,99,0
26,7,0,40,0
48,13,0,45,1
39,13,0,70,0
34,9,0,32,0
54,13,0,38,0
36,9,7298,50,1
60,9,5013,40,0
50,9,0,40,1
48,13,0,45,0
35,10,0,40,0
40,12,0,50,0
30,13,0,70,0
65,10,6514,40,1
31,9,0,60,0
46,12,0,40,0
67,5,2050,40,0
62,11,0,50,0
38,13,0,40,0
24,13,0,30,0
24,10,0,50,0
27,13,0,48,0
43,12,0,30,0
48,9,0,40,0
41,9,0,40,0
30,10,0,45,0
38,13,0,40,1
45,15,0,40,1
45,13,0,40,0
55,10,0,38,0
46,4,0,75,0
24,13,0,40,0
31,10,0,25,0
35,9,0,35,0
37,10,0,40,0
29,10,0,45,0
56,13,0,50,1
60,9,0,40,1
25,13,0,60,0
33,6,0,40,0
44,9,0,40,0
21,9,0,40,0
21,9,0,40,0
46,14,0,40,1
44,10,0,50,1
63,13,0,40,0
44,9,0,30,0
31,10,0,45,0
26,10,0,42,0
37,9,0,50,0
60,10,0,40,1
33,13,0,45,0
38,13,0,40,0
26,11,0,35,0
46,11,0,63,0
24,9,0,35,0
47,14,0,35,1
27,10,0,30,0
46,10,0,40,0
47,12,0,40,1
47,9,0,40,0
69,9,2538,40,0
32,9,7298,40,1
51,9,0,40,0
36,9,0,40,1
50,14,0,40,0
29,16,0,60,0
32,15,3908,40,0
27,6,0,75,0
60,4,0,35,0
31,9,0,40,0
46,12,0,40,0
40,9,0,40,0
39,10,0,52,1
69,4,0,55,0
54,13,0,40,1
56,9,0,40,0
47,10,0,40,0
25,12,0,45,0
34,9,0,60,0
24,4,0,50,0
63,10,10566,45,0
29,14,0,50,0
64,10,0,40,0
44,13,0,40,0
26,9,0,60,0
36,6,0,40,0
55,13,7688,38,1
37,9,0,40,1
37,6,0,65,0
63,13,7688,36,1
33,9,0,60,0
19,10,0,10,0
57,14,0,40,1
31,12,4386,45,1
20,10,0,30,0
58,9,7298,40,1
20,10,0,20,0
25,10,0,40,0
40,9,0,40,0
18,7,1055,20,0
26,9,0,40,0
29,16,0,50,1
45,13,0,40,0
35,10,0,38,0
32,10,0,45,0
61,9,0,40,0
26,13,0,15,0
56,9,3103,40,1
22,10,0,39,0
49,13,0,48,0
40,9,0,12,0
37,9,0,40,0
23,13,0,50,0
28,13,0,60,1
27,9,0,40,0
34,11,0,40,0
49,5,0,45,0
41,10,0,40,0
28,13,0,21,0
38,10,0,55,1
47,12,0,40,0
28,9,0,40,0
44,14,7688,50,1
41,13,0,40,0
50,15,0,36,1
73,9,0,24,0
21,10,0,40,0
38,9,0,40,0
64,14,0,2,0
47,10,0,40,0
52,10,15024,60,1
24,13,0,45,0
44,13,0,40,1
27,4,0,40,0
61,10,0,60,1
58,13,15024,40,1
51,13,0,43,1
49,10,0,55,0
23,10,0,20,0
19,11,0,40,0
21,9,0,53,0
56,7,0,40,0
35,8,0,40,0
37,10,0,20,0
41,16,0,50,1
30,7,0,40,0
35,16,0,20,0
47,10,0,40,0
59,6,0,50,1
55,7,0,32,0
22,11,0,20,0
31,6,0,40,0
30,14,4386,40,1
24,13,0,48,0
49,10,0,40,0
23,4,0,25,0
50,9,0,35,0
38,13,0,40,0
20,10,0,20,0
49,10,0,50,1
45,9,0,50,0
46,13,0,50,1
19,9,0,30,0
31,13,0,40,0
38,9,0,40,0
56,14,0,50,1
24,13,0,40,0
58,9,0,50,0
28,9,0,40,0
22,9,0,40,0
46,9,0,40,0
30,1,0,40,0
56,13,0,45,1
32,9,0,40,0
56,9,0,44,1
50,10,0,40,0
28,9,0,30,0
30,13,0,40,0
24,9,0,40,0
42,11,0,40,0
31,9,0,40,1
18,7,0,20,0
46,6,0,25,0
31,13,0,65,1
38,13,7688,40,1
44,14,0,40,1
55,13,0,50,1
19,9,0,20,0
45,14,0,40,1
50,10,0,70,0
53,5,0,40,0
41,13,99999,65,1
45,10,0,40,0
21,6,0,39,0
37,13,0,40,1
42,9,0,40,0
37,9,0,30,0
46,13,0,40,0
45,11,0,60,0
32,10,0,20,0
30,15,0,50,0
57,13,0,80,1
37,9,0,56,0
18,10,0,40,0
32,10,0,40,1
43,13,0,40,1
46,14,6497,50,0
36,9,0,28,0
33,14,0,40,0
48,9,0,40,0
34,9,0,40,0
34,10,0,50,1
33,9,0,40,0
36,13,0,60,0
23,9,0,55,0
39,9,0,40,0
22,12,0,25,0
19,9,0,20,0
47,9,7298,45,1
46,11,0,50,0
47,14,0,6,0
47,16,0,35,1
52,10,0,40,0
38,5,0,40,0
58,9,0,40,1
